,id,target,path
7230,ee6e358321_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/e/e/6/ee6e358321_d1.npy
7231,ee6e358321_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/e/e/6/ee6e358321_d2.npy
7232,ee6e358321_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/e/e/6/ee6e358321_d3.npy
7233,736089ccff_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/7/3/6/736089ccff_d1.npy
7234,736089ccff_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/7/3/6/736089ccff_d2.npy
7235,736089ccff_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/7/3/6/736089ccff_d3.npy
7236,0c96a89f2f_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/0/c/9/0c96a89f2f_d1.npy
7237,0c96a89f2f_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/0/c/9/0c96a89f2f_d2.npy
7238,0c96a89f2f_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/0/c/9/0c96a89f2f_d3.npy
7239,4b44848ee3_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/4/b/4/4b44848ee3_d1.npy
7240,4b44848ee3_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/4/b/4/4b44848ee3_d2.npy
7241,4b44848ee3_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/4/b/4/4b44848ee3_d3.npy
7242,52cea7821c_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/5/2/c/52cea7821c_d1.npy
7243,52cea7821c_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/5/2/c/52cea7821c_d2.npy
7244,52cea7821c_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/5/2/c/52cea7821c_d3.npy
7245,da565e5023_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/d/a/5/da565e5023_d1.npy
7246,da565e5023_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/d/a/5/da565e5023_d2.npy
7247,da565e5023_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/d/a/5/da565e5023_d3.npy
7248,3b3a3b681d_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/3/b/3/3b3a3b681d_d1.npy
7249,3b3a3b681d_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/3/b/3/3b3a3b681d_d2.npy
7250,3b3a3b681d_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/3/b/3/3b3a3b681d_d3.npy
7251,e3c7045843_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/e/3/c/e3c7045843_d1.npy
7252,e3c7045843_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/e/3/c/e3c7045843_d2.npy
7253,e3c7045843_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/e/3/c/e3c7045843_d3.npy
7254,b91241cb78_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/b/9/1/b91241cb78_d1.npy
7255,b91241cb78_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/b/9/1/b91241cb78_d2.npy
7256,b91241cb78_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/b/9/1/b91241cb78_d3.npy
7257,82caa52011_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/8/2/c/82caa52011_d1.npy
7258,82caa52011_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/8/2/c/82caa52011_d2.npy
7259,82caa52011_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/8/2/c/82caa52011_d3.npy
7260,a2c5851401_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/a/2/c/a2c5851401_d1.npy
7261,a2c5851401_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/a/2/c/a2c5851401_d2.npy
7262,a2c5851401_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/a/2/c/a2c5851401_d3.npy
7263,2103bb91e1_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/2/1/0/2103bb91e1_d1.npy
7264,2103bb91e1_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/2/1/0/2103bb91e1_d2.npy
7265,2103bb91e1_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/2/1/0/2103bb91e1_d3.npy
7266,22bf4e11f6_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/2/2/b/22bf4e11f6_d1.npy
7267,22bf4e11f6_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/2/2/b/22bf4e11f6_d2.npy
7268,22bf4e11f6_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/2/2/b/22bf4e11f6_d3.npy
7269,4b61f5552f_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/4/b/6/4b61f5552f_d1.npy
7270,4b61f5552f_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/4/b/6/4b61f5552f_d2.npy
7271,4b61f5552f_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/4/b/6/4b61f5552f_d3.npy
7272,9b563d40c2_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/9/b/5/9b563d40c2_d1.npy
7273,9b563d40c2_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/9/b/5/9b563d40c2_d2.npy
7274,9b563d40c2_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/9/b/5/9b563d40c2_d3.npy
7275,f48ef63f56_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/f/4/8/f48ef63f56_d1.npy
7276,f48ef63f56_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/f/4/8/f48ef63f56_d2.npy
7277,f48ef63f56_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/f/4/8/f48ef63f56_d3.npy
7278,211c094577_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/2/1/1/211c094577_d1.npy
7279,211c094577_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/2/1/1/211c094577_d2.npy
7280,211c094577_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/2/1/1/211c094577_d3.npy
7281,b31da88291_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/b/3/1/b31da88291_d1.npy
7282,b31da88291_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/b/3/1/b31da88291_d2.npy
7283,b31da88291_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/b/3/1/b31da88291_d3.npy
7284,8d5419fbe2_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/8/d/5/8d5419fbe2_d1.npy
7285,8d5419fbe2_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/8/d/5/8d5419fbe2_d2.npy
7286,8d5419fbe2_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/8/d/5/8d5419fbe2_d3.npy
7287,5274801882_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/5/2/7/5274801882_d1.npy
7288,5274801882_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/5/2/7/5274801882_d2.npy
7289,5274801882_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/5/2/7/5274801882_d3.npy
7290,5b24e4549d_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/5/b/2/5b24e4549d_d1.npy
7291,5b24e4549d_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/5/b/2/5b24e4549d_d2.npy
7292,5b24e4549d_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/5/b/2/5b24e4549d_d3.npy
7293,128f04bb14_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/1/2/8/128f04bb14_d1.npy
7294,128f04bb14_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/1/2/8/128f04bb14_d2.npy
7295,128f04bb14_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/1/2/8/128f04bb14_d3.npy
7296,2dad44a257_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/2/d/a/2dad44a257_d1.npy
7297,2dad44a257_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/2/d/a/2dad44a257_d2.npy
7298,2dad44a257_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/2/d/a/2dad44a257_d3.npy
7299,4782526cf2_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/4/7/8/4782526cf2_d1.npy
7300,4782526cf2_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/4/7/8/4782526cf2_d2.npy
7301,4782526cf2_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/4/7/8/4782526cf2_d3.npy
7302,1419087bc4_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/1/4/1/1419087bc4_d1.npy
7303,1419087bc4_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/1/4/1/1419087bc4_d2.npy
7304,1419087bc4_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/1/4/1/1419087bc4_d3.npy
7305,49db787aa4_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/4/9/d/49db787aa4_d1.npy
7306,49db787aa4_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/4/9/d/49db787aa4_d2.npy
7307,49db787aa4_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/4/9/d/49db787aa4_d3.npy
7308,d563148867_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/d/5/6/d563148867_d1.npy
7309,d563148867_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/d/5/6/d563148867_d2.npy
7310,d563148867_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/d/5/6/d563148867_d3.npy
7311,f735847a59_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/f/7/3/f735847a59_d1.npy
7312,f735847a59_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/f/7/3/f735847a59_d2.npy
7313,f735847a59_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/f/7/3/f735847a59_d3.npy
7314,c95df27f85_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/c/9/5/c95df27f85_d1.npy
7315,c95df27f85_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/c/9/5/c95df27f85_d2.npy
7316,c95df27f85_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/c/9/5/c95df27f85_d3.npy
7317,08d6145b5b_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/0/8/d/08d6145b5b_d1.npy
7318,08d6145b5b_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/0/8/d/08d6145b5b_d2.npy
7319,08d6145b5b_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/0/8/d/08d6145b5b_d3.npy
7320,25405d7af8_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/2/5/4/25405d7af8_d1.npy
7321,25405d7af8_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/2/5/4/25405d7af8_d2.npy
7322,25405d7af8_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/2/5/4/25405d7af8_d3.npy
7323,f4594fd333_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/f/4/5/f4594fd333_d1.npy
7324,f4594fd333_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/f/4/5/f4594fd333_d2.npy
7325,f4594fd333_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/f/4/5/f4594fd333_d3.npy
7326,fa42d7536f_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/f/a/4/fa42d7536f_d1.npy
7327,fa42d7536f_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/f/a/4/fa42d7536f_d2.npy
7328,fa42d7536f_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/f/a/4/fa42d7536f_d3.npy
7329,55b88781b4_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/5/5/b/55b88781b4_d1.npy
7330,55b88781b4_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/5/5/b/55b88781b4_d2.npy
7331,55b88781b4_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/5/5/b/55b88781b4_d3.npy
7332,3aea327438_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/3/a/e/3aea327438_d1.npy
7333,3aea327438_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/3/a/e/3aea327438_d2.npy
7334,3aea327438_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/3/a/e/3aea327438_d3.npy
7335,f34b4c2abb_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/f/3/4/f34b4c2abb_d1.npy
7336,f34b4c2abb_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/f/3/4/f34b4c2abb_d2.npy
7337,f34b4c2abb_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/f/3/4/f34b4c2abb_d3.npy
7338,6d17fedbd1_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/6/d/1/6d17fedbd1_d1.npy
7339,6d17fedbd1_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/6/d/1/6d17fedbd1_d2.npy
7340,6d17fedbd1_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/6/d/1/6d17fedbd1_d3.npy
7341,faea3a63d2_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/f/a/e/faea3a63d2_d1.npy
7342,faea3a63d2_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/f/a/e/faea3a63d2_d2.npy
7343,faea3a63d2_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/f/a/e/faea3a63d2_d3.npy
7344,bee6ef4087_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/b/e/e/bee6ef4087_d1.npy
7345,bee6ef4087_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/b/e/e/bee6ef4087_d2.npy
7346,bee6ef4087_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/b/e/e/bee6ef4087_d3.npy
7347,aea3fcb3c8_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/a/e/a/aea3fcb3c8_d1.npy
7348,aea3fcb3c8_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/a/e/a/aea3fcb3c8_d2.npy
7349,aea3fcb3c8_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/a/e/a/aea3fcb3c8_d3.npy
7350,5b61d1c464_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/5/b/6/5b61d1c464_d1.npy
7351,5b61d1c464_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/5/b/6/5b61d1c464_d2.npy
7352,5b61d1c464_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/5/b/6/5b61d1c464_d3.npy
7353,f2e7e7fb1c_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/f/2/e/f2e7e7fb1c_d1.npy
7354,f2e7e7fb1c_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/f/2/e/f2e7e7fb1c_d2.npy
7355,f2e7e7fb1c_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/f/2/e/f2e7e7fb1c_d3.npy
7356,b7d45a6efc_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/b/7/d/b7d45a6efc_d1.npy
7357,b7d45a6efc_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/b/7/d/b7d45a6efc_d2.npy
7358,b7d45a6efc_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/b/7/d/b7d45a6efc_d3.npy
7359,405c50473c_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/4/0/5/405c50473c_d1.npy
7360,405c50473c_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/4/0/5/405c50473c_d2.npy
7361,405c50473c_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/4/0/5/405c50473c_d3.npy
7362,ebcdd169e5_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/e/b/c/ebcdd169e5_d1.npy
7363,ebcdd169e5_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/e/b/c/ebcdd169e5_d2.npy
7364,ebcdd169e5_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/e/b/c/ebcdd169e5_d3.npy
7365,4aa85d06d9_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/4/a/a/4aa85d06d9_d1.npy
7366,4aa85d06d9_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/4/a/a/4aa85d06d9_d2.npy
7367,4aa85d06d9_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/4/a/a/4aa85d06d9_d3.npy
7368,76ae1fdbc1_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/7/6/a/76ae1fdbc1_d1.npy
7369,76ae1fdbc1_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/7/6/a/76ae1fdbc1_d2.npy
7370,76ae1fdbc1_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/7/6/a/76ae1fdbc1_d3.npy
7371,3f853b3df6_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/3/f/8/3f853b3df6_d1.npy
7372,3f853b3df6_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/3/f/8/3f853b3df6_d2.npy
7373,3f853b3df6_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/3/f/8/3f853b3df6_d3.npy
7374,f16e6a4e54_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/f/1/6/f16e6a4e54_d1.npy
7375,f16e6a4e54_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/f/1/6/f16e6a4e54_d2.npy
7376,f16e6a4e54_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/f/1/6/f16e6a4e54_d3.npy
7377,bab9dcf8b1_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/b/a/b/bab9dcf8b1_d1.npy
7378,bab9dcf8b1_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/b/a/b/bab9dcf8b1_d2.npy
7379,bab9dcf8b1_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/b/a/b/bab9dcf8b1_d3.npy
7380,0601e420a0_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/0/6/0/0601e420a0_d1.npy
7381,0601e420a0_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/0/6/0/0601e420a0_d2.npy
7382,0601e420a0_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/0/6/0/0601e420a0_d3.npy
7383,5eba0b41b2_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/5/e/b/5eba0b41b2_d1.npy
7384,5eba0b41b2_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/5/e/b/5eba0b41b2_d2.npy
7385,5eba0b41b2_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/5/e/b/5eba0b41b2_d3.npy
7386,7a019f3e0a_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/7/a/0/7a019f3e0a_d1.npy
7387,7a019f3e0a_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/7/a/0/7a019f3e0a_d2.npy
7388,7a019f3e0a_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/7/a/0/7a019f3e0a_d3.npy
7389,1f2de77536_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/1/f/2/1f2de77536_d1.npy
7390,1f2de77536_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/1/f/2/1f2de77536_d2.npy
7391,1f2de77536_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/1/f/2/1f2de77536_d3.npy
7392,dedcc37780_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/d/e/d/dedcc37780_d1.npy
7393,dedcc37780_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/d/e/d/dedcc37780_d2.npy
7394,dedcc37780_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/d/e/d/dedcc37780_d3.npy
7395,5cfb26cd32_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/5/c/f/5cfb26cd32_d1.npy
7396,5cfb26cd32_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/5/c/f/5cfb26cd32_d2.npy
7397,5cfb26cd32_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/5/c/f/5cfb26cd32_d3.npy
7398,641287c2ff_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/6/4/1/641287c2ff_d1.npy
7399,641287c2ff_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/6/4/1/641287c2ff_d2.npy
7400,641287c2ff_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/6/4/1/641287c2ff_d3.npy
7401,968b7e59ec_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/9/6/8/968b7e59ec_d1.npy
7402,968b7e59ec_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/9/6/8/968b7e59ec_d2.npy
7403,968b7e59ec_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/9/6/8/968b7e59ec_d3.npy
7404,0281caa0b9_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/0/2/8/0281caa0b9_d1.npy
7405,0281caa0b9_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/0/2/8/0281caa0b9_d2.npy
7406,0281caa0b9_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/0/2/8/0281caa0b9_d3.npy
7407,0656a06044_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/0/6/5/0656a06044_d1.npy
7408,0656a06044_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/0/6/5/0656a06044_d2.npy
7409,0656a06044_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/0/6/5/0656a06044_d3.npy
7410,d103020ad2_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/d/1/0/d103020ad2_d1.npy
7411,d103020ad2_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/d/1/0/d103020ad2_d2.npy
7412,d103020ad2_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/d/1/0/d103020ad2_d3.npy
7413,4227d1b42a_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/4/2/2/4227d1b42a_d1.npy
7414,4227d1b42a_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/4/2/2/4227d1b42a_d2.npy
7415,4227d1b42a_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/4/2/2/4227d1b42a_d3.npy
7416,fef2a45604_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/f/e/f/fef2a45604_d1.npy
7417,fef2a45604_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/f/e/f/fef2a45604_d2.npy
7418,fef2a45604_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/f/e/f/fef2a45604_d3.npy
7419,eb421458fd_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/e/b/4/eb421458fd_d1.npy
7420,eb421458fd_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/e/b/4/eb421458fd_d2.npy
7421,eb421458fd_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/e/b/4/eb421458fd_d3.npy
7422,c98a1458e9_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/c/9/8/c98a1458e9_d1.npy
7423,c98a1458e9_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/c/9/8/c98a1458e9_d2.npy
7424,c98a1458e9_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/c/9/8/c98a1458e9_d3.npy
7425,1fed04d119_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/1/f/e/1fed04d119_d1.npy
7426,1fed04d119_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/1/f/e/1fed04d119_d2.npy
7427,1fed04d119_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/1/f/e/1fed04d119_d3.npy
7428,448f2cc74d_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/4/4/8/448f2cc74d_d1.npy
7429,448f2cc74d_d2,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/4/4/8/448f2cc74d_d2.npy
7430,448f2cc74d_d3,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/4/4/8/448f2cc74d_d3.npy
7431,703c60f75b_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/7/0/3/703c60f75b_d1.npy
7432,703c60f75b_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/7/0/3/703c60f75b_d2.npy
7433,703c60f75b_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/7/0/3/703c60f75b_d3.npy
7434,51cd5e73fd_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/5/1/c/51cd5e73fd_d1.npy
7435,51cd5e73fd_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/5/1/c/51cd5e73fd_d2.npy
7436,51cd5e73fd_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/5/1/c/51cd5e73fd_d3.npy
7437,4672585b24_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/4/6/7/4672585b24_d1.npy
7438,4672585b24_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/4/6/7/4672585b24_d2.npy
7439,4672585b24_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/4/6/7/4672585b24_d3.npy
7440,8852ef8510_d1,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/8/8/5/8852ef8510_d1.npy
7441,8852ef8510_d2,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/8/8/5/8852ef8510_d2.npy
7442,8852ef8510_d3,1,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/8/8/5/8852ef8510_d3.npy
7443,6ac420669e_d1,0,/media/aleks/Games/KaggleData/Kaggle_GWData_final/train/6/a/c/6ac420669e_d1.npy
